pid,label,label_en,label_es,section,genre,claimed_genre_en,claimed_genre_es,link,access,status,language,creators,stewards,blurb,blurb_en,blurb_es,related_to,sub_collections,open_data,added_by,twitter,census_year,notes,order,layout,collection,thumbnail,full
cds9,Antologías del Pensamiento Social Latinoamericano y Caribeño ,Anthology of Latin-American and Caribbean Social Thought,,Collections & Curations,Thematic Curations,an anthology,una antología,https://www.clacso.org.ar/antologias/index.php,open,Stable,es,,,"La colección ""Antologías del Pensamiento Social Latinoamericano y Caribeño"" es un emprendimiento editorial de CLACSO destinado a promover el acceso a la obra de algunos de los más destacados autores de las ciencias sociales de América Latina y el Caribe.","The collection ""Anthologies of Latin American and Caribbean Social Thought"" is a CLACSO publishing undertaking aimed at promoting access to the work of some of the most prominent authors of the social sciences in Latin America and the Caribbean.",,,,,,,2020,,181,caridischo_item,main,/img/derivatives/simple/cds9/thumbnail.jpg,/img/derivatives/simple/cds9/fullwidth.jpg
cds90,Haitian Art: a Digital Crossroads,,Arte haitiano: una encrucijada digital,Collections & Curations,Thematic Curations,a grant project,un proyecto de subvención,https://hadc.sites.grinnell.edu/,private,In Development,en,"Fredo Rivera, Petrouchka Moïse",Grinnell College; Waterloo Center for the Arts,"This project is planning the creation of publicly accessible database for the Waterloo Center for the Arts, which hosts the largest public collection of Haitian art outside Haiti. We are also working on expanding digital resources regarding Haitian art.",,"Este proyecto está planeando la creación de una base de datos accesible públicamente para el Centro Waterloo para las Artes, que alberga la mayor colección pública de arte haitiano fuera de Haití. También estamos trabajando en la expansión de los recursos digitales con respecto al arte haitiano.",,,,,,2020,,182,caridischo_item,main,/img/derivatives/simple/cds90/thumbnail.jpg,/img/derivatives/simple/cds90/fullwidth.jpg
cds91,La Revista América Negra,Black America Journal,,Collections & Curations,Thematic Curations,publicaciones,publicaciones,https://www.javeriana.edu.co/ins-genetica/investigacion/publicaciones/libros/america-negra,open,Active,"es,en,fr,de,it,pt",Nina de Friedemann,Pontificia Universidad Javeriana Bogotá,The América Negra Magazine was a biannual publication of the Human Expedition that contained materials on any of the disciplines that deal with the description and analysis of human populations. The Magazine emphasized the black and indigenous communities of the American continent and their relationships with populations from other parts of the world.,,La revista América Negra fue una publicación bianual de la expedición humana que contenía materiales sobre cualquiera de las disciplinas que tratan la descripción y el análisis de las poblaciones humanas. La revista enfatizó las comunidades negras e indígenas del continente estadounidense y sus relaciones con las poblaciones de otras partes del mundo.,,,,,,2020,,183,caridischo_item,main,/img/derivatives/simple/cds91/thumbnail.jpg,/img/derivatives/simple/cds91/fullwidth.jpg
cds92,Caribbean Sexualities: Love | Hope | Community: Sexualities & Social Justice in the Caribbean,,Sexualidades del Caribe: amor | Esperanza | Comunidad: sexualidades y justicia social en el Caribe,Collections & Curations,Thematic Curations,an online collection,una colección en línea,http://caribbeansexualities.org/,open,Stable,en,"Rosamond S. King, Angelique V. Nixon",Caribbean International Resource Network (IRN) and Sargasso journal,"This collection focusing on Caribbean Sexualitities and Social Justice across the region offers a space for reflection, sharing, and exchange. We feature related content already published in print but published online for the first time, alongside new materials and resources.",,"Esta colección, centrada en las sexualidades del Caribe y la justicia social en toda la región, ofrece un espacio para la reflexión, y el intercambio. Presentamos contenido relacionado ya publicado en formato impreso, pero publicado en línea por primera vez, junto con nuevos materiales y recursos.",,,,Kaneesha Parsard,@kaneeshaparsard,2020,,184,caridischo_item,main,/img/derivatives/simple/cds92/thumbnail.jpg,/img/derivatives/simple/cds92/fullwidth.jpg
cds93,Maroon Country,,País marino,Collections & Curations,Thematic Curations,a digital archive,un archivo digital,http://marooncountry.org,open,Active,en,Schuyler Esprit ,Create Caribbean ,"Maroon Country is a multimedia educational resource focused on the history of maroons, the independent and resistant black communities of the slavery-era Caribbean.",,"El país cimarrón es un recurso educativo multimedia centrado en la historia de los cimarrones, las comunidades negras independientes y resistentes de la era de esclavitud caribeña.",,,,Schuyler Esprit,@schuyleresprit,2020,,185,caridischo_item,main,/img/derivatives/simple/cds93/thumbnail.jpg,/img/derivatives/simple/cds93/fullwidth.jpg
cds94,Library of Glissant Studies,,Biblioteca de Estudios Glissant,Collections & Curations,Thematic Curations,a digital library,una biblioteca digital,https://www.glissantstudies.com/,open,Active,"en,fr","Raphaël Lauro, Jeanne Jégousso",,"The Library of Glissant Studies is a collective project which would not be possible without the help and support of dozen of dedicated individuals and institutions across the world. Our team aim at developing researches in the field of Glissant Studies by indexing information, and facilitating collaborations between scholars, students, and universities.",,"La Biblioteca de Estudios Glissant es un proyecto colectivo que no sería posible sin la ayuda y el apoyo de docenas de individuos e instituciones dedicadas en todo el mundo. Nuestro equipo apunta a desarrollar investigaciones en el campo de los estudios de Glissant mediante la indexación de información y facilitando las colaboraciones entre los académicos, los estudiantes y las universidades.",,,,Alex Gil,@elotroalex,2020,,186,caridischo_item,main,/img/derivatives/simple/cds94/thumbnail.jpg,/img/derivatives/simple/cds94/fullwidth.jpg
cds95,Junkanoo in Grand Bahama,,Junkanoo en Grand Bahama,Collections & Curations,Thematic Curations,an initial exploration,una exploración inicial,https://web.archive.org/web/20201126092256/https://junkanooingb.com/,open,In Disrepair,en,Sally Everson,University of the Bahamas - North,"This project is the work of students of The University of The Bahamas-North, in English Studies courses. It is an initial exploration of Junkanoo in Grand Bahama, and aims to document the history, practices and participants of Junkanoo on the island of Grand Bahama.",,"Este es un proyecto de los estudiantes de inglés de la Universidad del Bahamas-Norte. Es una exploración inicial de Junkanoo en Grand Bahama, y ​​tiene como objetivo documentar la historia, las prácticas y los participantes de Junkanoo en la isla de Grand Bahama.",,,,Roopika Risam,@roopikarisam,2020,,187,caridischo_item,main,/img/derivatives/simple/cds95/thumbnail.jpg,/img/derivatives/simple/cds95/fullwidth.jpg
cds96,Imagined Homeland: Dominica's Literary Geographies,,Patria imaginada: las geografías literarias de Dominica,Collections & Curations,Thematic Curations,a project,un proyecto,https://dominicadh.org/homeland/,open,Active,en,Schuyler Esprit ,Create Caribbean,"Imagined Homeland (Dominica’s Literary Geographies) aims to digitally recreate significant historical locations referenced literature by Dominican authors and/or set in Dominica through geographical mapping, literary and historical analysis and audiovisual exhibits. The project aims to contextualize the island’s complex literary history and to explore the significant sociopolitical contexts that influenced literature about Dominica’s dynamic physical and social geography.",,"""Imagined Homeland"" (Patria Imaginada, las geografías literarias de Dominica) tiene como objetivo recrear digitalmente ubicaciones históricas significativas que aparecen en la literatura de los autores dominicanos, utilizando la asignación geográfica, el análisis literario e histórico y las exhibiciones audiovisuales. El objetivo del proyecto es contextualizar la compleja historia literaria de la isla y explorar los contextos sociopolíticos significativos que influyeron en la literatura sobre la dinámica geografía física y social de Dominica.",,,,Schuyler Esprit,@schuyleresprit,2020,,188,caridischo_item,main,/img/derivatives/simple/cds96/thumbnail.jpg,/img/derivatives/simple/cds96/fullwidth.jpg
cds97,Liberated Africans,,Africanos liberados,Collections & Curations,Thematic Curations,an exhibit,una exposición,https://liberatedafricans.dev.matrix.msu.edu/,open,Active,en,Henry B. Lovejoy,"Matrix, Michigan State University","After 1807, over 250,000 people were involved in an international effort to abolish the Atlantic and Indian Ocean slave trades. This resource is dedicated to their memories.",,"Después de 1807, más de 250,000 personas participaron en un esfuerzo internacional para abolir el comercio de esclavos del Océano Atlántico e Indio. Este recurso está dedicado a su memoria.",,,,Roopika Risam,@roopikarisam,2020,,189,caridischo_item,main,/img/derivatives/simple/cds97/thumbnail.jpg,/img/derivatives/simple/cds97/fullwidth.jpg
cds98,La Gazette Royale d'Haïti,The Royal Gazette of Haiti,La Gaceta real de Haití,Collections & Curations,Thematic Curations,digital archive,archivo digital,http://lagazetteroyale.com,open,Active,"en,fr",Marlene L. Daut,,"The La Gazette Royale project, which began development in 2014, is designed to gather together and in one place for the first time all of the known issues of the two newspapers published during Henry Christophe’s rule of northern Haiti, as well as the six different versions of the Almanach Royal d’Hayti issued by the royal press.",,"El Proyecto La Gaceta Real, que comienza a desarrollarse en 2014, está diseñado para reunir en un solo lugar, y por primera vez, todos los números conocidos de los dos periódicos publicados durante el reino de Henry Christophe, así como la seis versiones diferentes del Almanaque Real de Haiti publicados por la Prensa Real.",,,,Kaiama L. Glover,@inthewhirld,2020,,190,caridischo_item,main,/img/derivatives/simple/cds98/thumbnail.jpg,/img/derivatives/simple/cds98/fullwidth.jpg
cds99,Puerto Rico Architectural Heritage Archive,,Archivo de patrimonio arquitectónico de Puerto Rico,Collections & Curations,Thematic Curations,a digital archive,un archivo digital,https://mellon.org/grants/grants-database/grants/fundacion-luis-munoz-marin-inc/2004-07580/,open,In Development,"es,en",Jacqueline Hayden ,Fundación Luis Muñoz Marín,"The Puerto Rico Architectural Historic Archive will be an online digital repository of architectural resources, whether documents, photographs, buildings and sites in Puerto Rico. PRAHA is an alliance of six organizations that share a commitment towards the conservation of architectural heritage: 1. public and private; Fundación Luis Muñoz Marín (FLMM), Para la Naturaleza, and the Puerto Rico Historic Buildings Drawings Society (PRHBDS) and 2. state and federal entities; the National Park Service (NPS), the State Historic Preservation Office (SHPO), the Archivo de Arquitectura y Construcción de la Universidad de Puerto Rico (AACUPR). Our goal is to share technological infrastructure and distributed meta data across our six organizations to further promote the visibility of our collective resources. Without the acknowledgement of Vernacular, Afro Puerto Rican, rural, and barrio architecture, a panoramic view of the history and definition of architecture as a cultural product remains incomplete. In this project, such a stance will translate into the visualization, through photographic records, of architectural styles, dwelling systems, and the working spaces of/for the historically marginalized and silenced social groups.",,"El Archivo Histórico Arquitectónico de Puerto Rico será un repositorio digital en línea de Recursos arquitectónicos, ya sean documentos, fotografías, edificios y sitios en Puerto Rico. Praha es una alianza de seis organizaciones que comparten un compromiso con el Conservación del patrimonio arquitectónico: 1. Público y privado; FUNDACION LUIS MUÑOZ Marín (FLMM), para la Naturaleza, y los dibujos de edificios históricos de Puerto Rico. Sociedad (PRHBDS) y 2. Entidades estatales y federales; El Servicio Nacional del Parque (NPS), La Oficina de Preservación Histórica del Estado (SHPO), el Archivo de Arquitectura y Construcción de la Universidad de Puerto Rico  (AACUPR). Nuestro objetivo es compartir infraestructura tecnológica y metadatos distribuidos en nuestras seis organizaciones a Promover aún más la visibilidad de nuestros recursos colectivos. Sin el reconocimiento de arquitectura vernácula, afro puertorriqueña, rural y barrio, una vista panorámica de la La historia y la definición de arquitectura como un producto cultural sigue siendo incompleto. En esto Proyecto, tal postura se traducirá en la visualización, a través de registros fotográficos, de estilos arquitectónicos, sistemas de vivienda y los espacios de trabajo de / para los históricamente Grupos sociales marginados y silenciados.",,,,Joshua Ortiz Baco,@jgob,2020,,191,caridischo_item,main,"",""
